Name,Type,ID,Wall_Width, Category , Category , Curtain version , Locked , Range , Angle 2 , Angle 1 , Deletable , Id , Family and Type , Family , Type , Family Name , Type Id , Bottom Vertical Projection , Top Vertical Projection , Horizontal Projection , Cross-Section , Base Extension Distance , Top Extension Distance , Radius , Angle , Related to Mass , Location Line Offset , Location Line , Base is Attached , Top is Attached , Top Offset , Base Offset , Base Constraint , Unconnected Height , Top Constraint , Room Bounding , Abstract Join Strength Order , Analytical Space Bounding , Volume , Area , Length , Desired Width , Image , Design Option , Design Option , Comments , Assembly Description , Assembly Code , Edited by , Workset , Type Name , Mark , Categorize as , Phase Demolished , Phase Created , Curved Edge Condition , Can host rebar , Structural , Enable Analytical Model , Structural Usage , Wall Modifier 
HA Wall_W62.0,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568314,7.25,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568314,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,,15783829,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,21728.25,2997,28.3125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568505,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568505,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,10167.1875,3253.5,30.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568536,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568536,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8100,2592,27.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568734,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568734,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,11289.375,3010.5,26,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568762,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568762,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,7492.5,1998,14.75,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568856,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568856,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8606.25,2754,25.8125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568888,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568888,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,17043.75,5454,52.0625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568961,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568961,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,5779.53986,1849.452755,13.999563,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5568993,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5568993,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,5020.3125,1606.5,18,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569191,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569191,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,25211.25,6723,64.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569219,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569219,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,5720.625,1525.5,10.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569288,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569288,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8454.375,2254.5,19,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569388,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569388,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,16377.1875,4367.25,38.5625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569463,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569463,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,14824.6875,3996,37,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569685,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569685,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8943.75,2862,26.8125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5569719,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5569719,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8901.5625,2848.5,29.8125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5570141,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5570141,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,26325,7020,63.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5570566,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5570566,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,8395.3125,2686.5,28,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P22.0,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5573218,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5573218,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,,21308903,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 09 : id 5391869 ,108,Revit Element : <None>,TRUE,3,TRUE,18857.8125,6034.5,57.4375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577314,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577314,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,13061.25,3483,65,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577315,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577315,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,48748.10824,12999.49553,149.365699,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577316,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577316,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11348.26472,3631.444712,30.499488,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577317,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577317,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,12364.98971,3956.796705,51.678673,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577318,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577318,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,10082.96014,3226.547245,33.312937,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W62.0,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577319,7.25,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577319,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,Revit Host Type : Basic Wall : HA Wall_W62.0 : id 15783829 ,,15783829,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,29659.18303,4090.921797,37.878906,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577320,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577320,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,6451.069294,1720.285145,40.928566,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577321,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577321,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,8943.75,2862,26.5,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577322,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577322,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,15988.88972,5116.444712,50.499488,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
